Category,DIY,Sell,Color 1,Color 2,Source,Seasonal Availability,Mannequin Piece,Style,Villager Equippable
bottoms,No,390,Red,Red,Able Sisters,All Year,No,Simple,No
bottoms,No,192,Green,Green,Able Sisters,All Year,Yes,Simple,No
bottoms,No,192,Beige,Beige,Able Sisters,All Year,No,Simple,No
bottoms,No,192,Blue,Blue,Able Sisters,All Year,No,Simple,No
bottoms,No,192,Yellow,Yellow,Able Sisters,All Year,No,Simple,No
bottoms,No,192,Brown,Brown,Able Sisters,All Year,No,Simple,No
bottoms,No,270,Beige,Beige,Able Sisters,All Year,No,Simple,No
bottoms,No,270,Blue,Blue,Able Sisters,All Year,No,Simple,No
bottoms,No,270,Green,Green,Able Sisters,All Year,No,Simple,No
bottoms,No,270,Yellow,Yellow,Able Sisters,All Year,No,Simple,No
bottoms,No,270,Brown,Brown,Able Sisters,All Year,Yes,Simple,No
bottoms,No,275,Blue,Blue,Able Sisters,All Year,No,Simple,No
bottoms,No,275,Gray,Gray,Able Sisters,All Year,No,Simple,No
bottoms,No,275,Green,Green,Able Sisters,All Year,No,Simple,No
bottoms,No,275,Beige,Beige,Able Sisters,All Year,No,Simple,No
bottoms,No,275,Black,Black,Able Sisters,All Year,Yes,Simple,No
bottoms,No,275,Brown,Brown,Able Sisters,All Year,No,Simple,No
bottoms,No,325,Red,Black,Able Sisters,All Year,Yes,Cool,No
bottoms,No,325,Blue,Black,Able Sisters,All Year,No,Cool,No
bottoms,No,325,White,Black,Able Sisters,All Year,No,Cool,No
bottoms,No,325,Black,Black,Able Sisters,All Year,No,Cool,No
bottoms,No,175,Beige,Beige,Able Sisters,All Year,No,Simple,No
bottoms,No,175,Brown,Brown,Able Sisters,All Year,Yes,Simple,No
bottoms,No,175,Blue,Blue,Able Sisters,All Year,No,Simple,No
bottoms,No,175,Green,Green,Able Sisters,All Year,No,Simple,No
bottoms,No,175,Gray,Gray,Able Sisters,All Year,No,Simple,No
bottoms,No,175,Red,Red,Able Sisters,All Year,No,Simple,No
bottoms,No,175,Blue,Blue,Able Sisters,All Year,No,Simple,No
bottoms,No,175,Yellow,Yellow,Able Sisters,All Year,No,Simple,No
bottoms,No,275,Red,Green,Able Sisters,All Year,No,Simple,No
bottoms,No,275,Blue,Orange,Able Sisters,All Year,No,Simple,No
bottoms,No,275,Pink,Green,Able Sisters,All Year,No,Simple,No
bottoms,No,275,Green,Pink,Able Sisters,All Year,No,Simple,No
bottoms,No,275,Red,Blue,Able Sisters,All Year,No,Simple,No
bottoms,No,525,Orange,Black,Able Sisters,All Year,No,Gorgeous,No
bottoms,No,525,Blue,Black,Able Sisters,All Year,No,Gorgeous,No
bottoms,No,525,Red,Black,Able Sisters,All Year,No,Gorgeous,No
bottoms,No,525,Yellow,Black,Able Sisters,All Year,No,Gorgeous,No
bottoms,No,525,Green,Black,Able Sisters,All Year,No,Gorgeous,No
bottoms,No,525,Purple,Black,Able Sisters,All Year,No,Gorgeous,No
bottoms,No,525,Green,Black,Able Sisters,All Year,No,Gorgeous,No
bottoms,No,525,White,Black,Able Sisters,All Year,No,Gorgeous,No
bottoms,No,285,Colorful,Black,Able Sisters,All Year,No,Cool,No
bottoms,No,260,Orange,Orange,Able Sisters,All Year,No,Simple,No
bottoms,No,260,Brown,Brown,Able Sisters,All Year,Yes,Simple,No
bottoms,No,260,Pink,Pink,Able Sisters,All Year,Yes,Simple,No
bottoms,No,260,Green,Green,Able Sisters,All Year,Yes,Simple,No
bottoms,No,260,Gray,Gray,Able Sisters,All Year,No,Simple,No
bottoms,No,260,Black,Black,Able Sisters,All Year,No,Simple,No
bottoms,No,260,Brown,Brown,Able Sisters,All Year,No,Simple,No
bottoms,No,260,Orange,Orange,Able Sisters,All Year,No,Simple,No
bottoms,No,260,Pink,Pink,Able Sisters,All Year,No,Simple,No
bottoms,No,260,Green,Green,Able Sisters,All Year,No,Simple,No
bottoms,No,260,Gray,Gray,Able Sisters,All Year,No,Simple,No
bottoms,No,260,Black,Black,Able Sisters,All Year,No,Simple,No
bottoms,No,220,Light blue,Blue,Able Sisters,All Year,No,Simple,No
bottoms,No,220,Pink,Red,Able Sisters,All Year,No,Simple,No
bottoms,No,220,Green,Green,Able Sisters,All Year,No,Simple,No
bottoms,No,230,Black,Black,Able Sisters,All Year,Yes,Simple,No
bottoms,No,230,White,White,Able Sisters,All Year,No,Simple,No
bottoms,No,230,Pink,Pink,Able Sisters,All Year,No,Simple,No
bottoms,No,230,Light blue,Light blue,Able Sisters,All Year,No,Simple,No
bottoms,No,230,Beige,Beige,Able Sisters,All Year,No,Simple,No
bottoms,No,230,Orange,Orange,Able Sisters,All Year,No,Simple,No
bottoms,No,230,Blue,Blue,Able Sisters,All Year,No,Simple,No
bottoms,No,230,Yellow,Yellow,Able Sisters,All Year,Yes,Simple,No
bottoms,No,275,Brown,Beige,Able Sisters,All Year,No,Simple,No
bottoms,No,275,Purple,Pink,Able Sisters,All Year,No,Simple,No
bottoms,No,275,Green,Green,Able Sisters,All Year,No,Simple,No
bottoms,No,275,Black,Yellow,Able Sisters,All Year,No,Simple,No
bottoms,No,175,Light blue,Light blue,Able Sisters,All Year,No,Cute,No
bottoms,No,175,White,White,Able Sisters,All Year,No,Cute,No
bottoms,No,175,Pink,Pink,Able Sisters,All Year,Yes,Cute,No
bottoms,No,175,Green,Green,Able Sisters,All Year,No,Cute,No
bottoms,No,275,Orange,Orange,Able Sisters,All Year,Yes,Simple,No
bottoms,No,275,Pink,Pink,Able Sisters,All Year,No,Simple,No
bottoms,No,275,Blue,Blue,Able Sisters,All Year,No,Simple,No
bottoms,No,275,White,White,Able Sisters,All Year,Yes,Simple,No
bottoms,No,175,Black,Red,Able Sisters,All Year,No,Active,No
bottoms,No,175,White,Blue,Able Sisters,All Year,No,Active,No
bottoms,No,175,White,Red,Able Sisters,All Year,No,Active,No
bottoms,No,175,Black,Yellow,Able Sisters,All Year,No,Active,No
bottoms,No,175,Black,Green,Able Sisters,All Year,No,Active,No
bottoms,No,175,Black,Orange,Able Sisters,All Year,No,Active,No
bottoms,No,175,Black,Purple,Able Sisters,All Year,No,Active,No
bottoms,No,175,Black,Pink,Able Sisters,All Year,No,Active,No
bottoms,No,390,Black,Yellow,Able Sisters,All Year,Yes,Active,No
bottoms,No,390,White,Yellow,Able Sisters,All Year,No,Active,No
bottoms,No,390,Purple,Yellow,Able Sisters,All Year,No,Active,No
bottoms,No,390,Red,Yellow,Able Sisters,All Year,No,Active,No
bottoms,No,280,Blue,Blue,Able Sisters,All Year,No,Simple,No
bottoms,No,280,Light blue,Light blue,Able Sisters,All Year,No,Simple,No
bottoms,No,280,Blue,Blue,Able Sisters,All Year,No,Simple,No
bottoms,No,280,White,White,Able Sisters,All Year,No,Simple,No
bottoms,No,280,Black,Black,Able Sisters,All Year,Yes,Simple,No
bottoms,No,390,Blue,Blue,Able Sisters,All Year,No,Simple,No
bottoms,No,390,Light blue,Light blue,Able Sisters,All Year,No,Simple,No
bottoms,No,390,Blue,Blue,Able Sisters,All Year,No,Simple,No
bottoms,No,390,Black,Black,Able Sisters,All Year,Yes,Simple,No
bottoms,No,390,White,White,Able Sisters,All Year,Yes,Simple,No
bottoms,No,280,Blue,Brown,Able Sisters,All Year,No,Simple,No
bottoms,No,280,Light blue,Brown,Able Sisters,All Year,No,Simple,No
bottoms,No,280,Blue,Brown,Able Sisters,All Year,No,Simple,No
bottoms,No,280,Black,Black,Able Sisters,All Year,No,Simple,No
bottoms,No,280,White,Black,Able Sisters,All Year,Yes,Simple,No
bottoms,No,280,Blue,Blue,Able Sisters,All Year,No,Simple,No
bottoms,No,280,Light blue,Light blue,Able Sisters,All Year,No,Simple,No
bottoms,No,280,Blue,Blue,Able Sisters,All Year,No,Simple,No
bottoms,No,280,Black,Black,Able Sisters,All Year,Yes,Simple,No
bottoms,No,280,White,White,Able Sisters,All Year,No,Simple,No
bottoms,No,245,Black,Brown,Able Sisters,All Year,No,Cute,No
bottoms,No,245,Gray,Yellow,Able Sisters,All Year,No,Cute,No
bottoms,No,280,Blue,Blue,Able Sisters,Winter,No,Active,No
bottoms,No,280,Black,Black,Able Sisters,Winter,Yes,Active,No
bottoms,No,280,Red,Red,Able Sisters,Winter,No,Active,No
bottoms,No,280,White,White,Able Sisters,Winter,Yes,Active,No
bottoms,No,280,Green,Green,Able Sisters,Winter,No,Active,No
bottoms,No,280,Yellow,Yellow,Able Sisters,Winter,No,Active,No
bottoms,No,280,Orange,Orange,Able Sisters,Winter,No,Active,No
bottoms,No,280,Green,Green,Able Sisters,Winter,No,Active,No
bottoms,No,260,Blue,Blue,Able Sisters,Winter,No,Active,No
bottoms,No,260,Black,Black,Able Sisters,Winter,No,Active,No
bottoms,No,260,Red,Red,Able Sisters,Winter,No,Active,No
bottoms,No,260,White,White,Able Sisters,Winter,Yes,Active,No
bottoms,No,260,Green,Green,Able Sisters,Winter,No,Active,No
bottoms,No,260,Yellow,Yellow,Able Sisters,Winter,No,Active,No
bottoms,No,260,Orange,Orange,Able Sisters,Winter,No,Active,No
bottoms,No,260,Green,Green,Able Sisters,Winter,No,Active,No
bottoms,No,455,Red,White,Able Sisters,Summer,No,Simple,No
bottoms,No,455,Green,White,Able Sisters,Summer,No,Simple,No
bottoms,No,455,Blue,White,Able Sisters,Summer,No,Simple,No
bottoms,No,455,Black,White,Able Sisters,Summer,No,Simple,No
bottoms,No,455,Orange,White,Able Sisters,Summer,No,Simple,No
bottoms,No,455,Pink,White,Able Sisters,Summer,No,Simple,No
bottoms,No,455,Purple,White,Able Sisters,Summer,No,Simple,No
bottoms,No,455,Light blue,White,Able Sisters,Summer,No,Simple,No
bottoms,No,360,Pink,Purple,Able Sisters,Winter,No,Cute,No
bottoms,No,360,Green,Purple,Able Sisters,Winter,No,Cute,No
bottoms,No,360,Yellow,Purple,Able Sisters,Winter,No,Cute,No
bottoms,No,360,Blue,Purple,Able Sisters,Winter,No,Cute,No
bottoms,No,325,Green,Black,Able Sisters,All Year,No,Simple,No
bottoms,No,325,Blue,Black,Able Sisters,All Year,No,Simple,No
bottoms,No,325,Beige,Black,Able Sisters,All Year,No,Simple,No
bottoms,No,325,Red,Black,Able Sisters,All Year,No,Simple,No
bottoms,No,275,Red,Beige,Able Sisters,Summer,No,Simple,No
bottoms,No,275,Blue,Light blue,Able Sisters,Summer,No,Simple,No
bottoms,No,275,Orange,Beige,Able Sisters,Summer,No,Simple,No
bottoms,No,275,Green,Beige,Able Sisters,Summer,No,Simple,No
bottoms,No,275,Purple,Purple,Able Sisters,Summer,No,Simple,No
bottoms,No,275,Black,Gray,Able Sisters,Summer,No,Simple,No
bottoms,No,325,Blue,Red,Able Sisters,All Year,No,Cool,No
bottoms,No,325,Light blue,White,Able Sisters,All Year,No,Cool,No
bottoms,No,325,Black,Gray,Able Sisters,All Year,No,Cool,No
bottoms,No,330,Green,Light blue,Able Sisters,All Year,No,Elegant,No
bottoms,No,330,Blue,Purple,Able Sisters,All Year,No,Elegant,No
bottoms,No,330,Red,Orange,Able Sisters,All Year,No,Elegant,No
bottoms,No,275,Blue,White,Able Sisters,All Year,No,Simple,No
bottoms,No,275,Green,White,Able Sisters,All Year,No,Simple,No
bottoms,No,275,Red,White,Able Sisters,All Year,No,Simple,No
bottoms,No,260,Beige,Beige,Able Sisters,All Year,Yes,Active,No
bottoms,No,260,Green,Green,Able Sisters,All Year,Yes,Active,No
bottoms,No,260,Gray,Gray,Able Sisters,All Year,No,Active,No
bottoms,No,260,Blue,Blue,Able Sisters,All Year,No,Active,No
bottoms,No,360,Light blue,White,Able Sisters,Winter,No,Cute,No
bottoms,No,360,Pink,White,Able Sisters,Winter,No,Cute,No
bottoms,No,360,Red,White,Able Sisters,Winter,No,Cute,No
bottoms,No,360,Purple,White,Able Sisters,Winter,No,Cute,No
bottoms,No,360,Beige,White,Able Sisters,Winter,No,Cute,No
bottoms,No,390,Beige,White,Able Sisters,Winter,No,Simple,No
bottoms,No,390,Pink,White,Able Sisters,Winter,No,Simple,No
bottoms,No,390,Green,White,Able Sisters,Winter,No,Simple,No
bottoms,No,390,Black,White,Able Sisters,Winter,No,Simple,No
bottoms,No,390,Gray,White,Able Sisters,Winter,No,Simple,No
bottoms,No,285,Red,Red,Able Sisters,All Year,No,Simple,No
bottoms,No,285,Black,Black,Able Sisters,All Year,Yes,Simple,No
bottoms,No,285,Pink,Pink,Able Sisters,All Year,No,Simple,No
bottoms,No,285,Green,Green,Able Sisters,All Year,No,Simple,No
bottoms,No,285,Light blue,Light blue,Able Sisters,All Year,No,Simple,No
bottoms,No,325,White,Black,Able Sisters,All Year,No,Gorgeous,No
bottoms,No,325,Black,Black,Able Sisters,All Year,No,Gorgeous,No
bottoms,No,325,Purple,Black,Able Sisters,All Year,No,Gorgeous,No
bottoms,No,325,Red,Black,Able Sisters,All Year,No,Gorgeous,No
bottoms,No,325,Green,Black,Able Sisters,All Year,No,Gorgeous,No
bottoms,No,325,Yellow,Black,Able Sisters,All Year,No,Gorgeous,No
bottoms,No,330,Light blue,Light blue,Able Sisters,All Year,No,Elegant,No
bottoms,No,330,Pink,Pink,Able Sisters,All Year,No,Elegant,No
bottoms,No,330,Blue,Blue,Able Sisters,All Year,No,Elegant,No
bottoms,No,330,Red,Red,Able Sisters,All Year,No,Elegant,No
bottoms,No,330,Orange,Orange,Able Sisters,All Year,No,Elegant,No
bottoms,No,330,Green,Green,Able Sisters,All Year,No,Elegant,No
bottoms,No,330,Purple,Purple,Able Sisters,All Year,No,Elegant,No
bottoms,No,330,Black,Black,Able Sisters,All Year,No,Elegant,No
bottoms,No,275,Light blue,Red,Able Sisters,All Year,No,Elegant,No
bottoms,No,275,Yellow,Pink,Able Sisters,All Year,Yes,Elegant,No
bottoms,No,275,Pink,Purple,Able Sisters,All Year,No,Elegant,No
bottoms,No,245,Green,Green,Able Sisters,All Year,No,Active,No
bottoms,No,245,White,White,Able Sisters,All Year,No,Active,No
bottoms,No,245,Yellow,Yellow,Able Sisters,All Year,No,Active,No
bottoms,No,245,Red,Red,Able Sisters,All Year,No,Active,No
bottoms,No,245,Blue,Blue,Able Sisters,All Year,No,Active,No
bottoms,No,245,Green,Green,Able Sisters,All Year,No,Active,No
bottoms,No,245,Red,Red,Able Sisters,All Year,No,Active,No
bottoms,No,245,Black,Black,Able Sisters,All Year,No,Active,No
bottoms,No,210,White,White,Able Sisters,All Year,Yes,Simple,No
bottoms,No,210,Blue,Blue,Able Sisters,All Year,No,Simple,No
bottoms,No,210,Pink,Pink,Able Sisters,All Year,No,Simple,No
bottoms,No,210,Light blue,Light blue,Able Sisters,All Year,No,Simple,No
bottoms,No,210,Yellow,Yellow,Able Sisters,All Year,No,Simple,No
bottoms,No,210,Purple,Purple,Able Sisters,All Year,No,Simple,No
bottoms,No,210,Green,Green,Able Sisters,All Year,No,Simple,No
bottoms,No,210,Beige,Beige,Able Sisters,All Year,No,Simple,No
bottoms,No,300,Yellow,Yellow,Able Sisters,All Year,No,Simple,No
bottoms,No,300,Green,Green,Able Sisters,All Year,No,Simple,No
bottoms,No,300,Pink,Pink,Able Sisters,All Year,No,Simple,No
bottoms,No,300,Light blue,Light blue,Able Sisters,All Year,No,Simple,No
bottoms,No,300,Orange,Orange,Able Sisters,All Year,No,Simple,No
bottoms,No,275,Pink,Pink,Able Sisters,All Year,No,Cute,No
bottoms,No,275,Blue,Blue,Able Sisters,All Year,No,Cute,No
bottoms,No,275,Green,Green,Able Sisters,All Year,Yes,Cute,No
bottoms,No,275,Orange,Orange,Able Sisters,All Year,No,Cute,No
bottoms,No,275,Purple,Purple,Able Sisters,All Year,No,Cute,No
bottoms,No,275,Gray,Gray,Able Sisters,All Year,No,Cute,No
bottoms,No,220,Blue,Blue,Able Sisters,All Year,No,Cute,No
bottoms,No,220,Pink,Pink,Able Sisters,All Year,No,Cute,No
bottoms,No,220,Green,Green,Able Sisters,All Year,No,Cute,No
bottoms,No,220,Orange,Orange,Able Sisters,All Year,No,Cute,No
bottoms,No,220,Purple,Purple,Able Sisters,All Year,No,Cute,No
bottoms,No,220,Gray,Gray,Able Sisters,All Year,No,Cute,No
bottoms,No,390,Beige,Beige,Able Sisters,All Year,Yes,Simple,No
bottoms,No,390,Black,Black,Able Sisters,All Year,No,Simple,No
bottoms,No,390,White,White,Able Sisters,All Year,No,Simple,No
bottoms,No,390,Blue,Blue,Able Sisters,All Year,No,Simple,No
bottoms,No,390,Yellow,Yellow,Able Sisters,All Year,No,Simple,No
bottoms,No,390,Green,Green,Able Sisters,All Year,No,Simple,No
bottoms,No,390,Red,Red,Able Sisters,All Year,No,Simple,No
bottoms,No,220,Gray,Gray,Able Sisters,All Year,No,Simple,No
bottoms,No,220,Brown,Brown,Able Sisters,All Year,No,Simple,No
bottoms,No,220,Green,Green,Able Sisters,All Year,No,Simple,No
bottoms,No,220,Pink,Pink,Able Sisters,All Year,No,Simple,No
bottoms,No,220,Light blue,Light blue,Able Sisters,All Year,No,Simple,No
bottoms,No,260,Blue,Red,Able Sisters,Winter,No,Simple,No
bottoms,No,260,Red,Beige,Able Sisters,Winter,No,Simple,No
bottoms,No,260,Brown,Green,Able Sisters,Winter,No,Simple,No
bottoms,No,260,Black,Blue,Able Sisters,Winter,No,Simple,No
bottoms,No,260,Orange,Green,Able Sisters,Winter,No,Simple,No
bottoms,No,220,Red,Red,Able Sisters,All Year,No,Simple,No
bottoms,No,220,Green,Green,Able Sisters,All Year,No,Simple,No
bottoms,No,220,Blue,Blue,Able Sisters,All Year,No,Simple,No
bottoms,No,220,Black,Black,Able Sisters,All Year,No,Simple,No
bottoms,No,220,Orange,Orange,Able Sisters,All Year,No,Simple,No
bottoms,No,220,Pink,Pink,Able Sisters,All Year,No,Simple,No
bottoms,No,220,Purple,Purple,Able Sisters,All Year,No,Simple,No
bottoms,No,220,Light blue,Light blue,Able Sisters,All Year,No,Simple,No
bottoms,No,210,Beige,Pink,Able Sisters,All Year,No,Elegant,No
bottoms,No,210,Black,Pink,Able Sisters,All Year,No,Elegant,No
bottoms,Yes,140,Beige,Beige,Crafting,All Year,No,Active,No
bottoms,Yes,140,Green,Green,Crafting,All Year,No,Active,No
bottoms,No,390,Blue,Blue,Able Sisters,All Year,No,Simple,No
bottoms,No,390,Light blue,Light blue,Able Sisters,All Year,No,Simple,No
bottoms,No,175,Pink,White,Able Sisters,All Year,Yes,Active,No
bottoms,No,175,Light blue,White,Able Sisters,All Year,No,Active,No
bottoms,No,175,Green,White,Able Sisters,All Year,No,Active,No
bottoms,No,175,Red,White,Able Sisters,All Year,No,Active,No
bottoms,No,175,Blue,White,Able Sisters,All Year,No,Active,No
bottoms,No,175,Black,White,Able Sisters,All Year,No,Active,No
bottoms,No,175,Purple,White,Able Sisters,All Year,No,Active,No
bottoms,No,175,Orange,White,Able Sisters,All Year,No,Active,No
bottoms,No,250,Red,Green,Able Sisters,All Year,No,Simple,No
bottoms,No,250,Black,Gray,Able Sisters,All Year,No,Simple,No
bottoms,No,250,Blue,Black,Able Sisters,All Year,No,Simple,No
bottoms,No,250,Green,Blue,Able Sisters,All Year,No,Simple,No
bottoms,No,227,Gray,Gray,Able Sisters,Winter,Yes,Simple,No
bottoms,No,227,Brown,Brown,Able Sisters,Winter,No,Simple,No
bottoms,No,227,Light blue,Light blue,Able Sisters,Winter,No,Simple,No
bottoms,No,227,Red,Red,Able Sisters,Winter,No,Simple,No
bottoms,No,227,Beige,Beige,Able Sisters,Winter,No,Simple,No
bottoms,No,227,Light blue,Light blue,Able Sisters,Winter,No,Simple,No
bottoms,No,227,Pink,Pink,Able Sisters,Winter,No,Simple,No
bottoms,No,227,Yellow,Yellow,Able Sisters,Winter,No,Simple,No
bottoms,No,420,Blue,Blue,Able Sisters,All Year,No,Simple,No
bottoms,No,420,White,Gray,Able Sisters,All Year,No,Simple,No
bottoms,No,420,Light blue,White,Able Sisters,All Year,No,Simple,No
bottoms,No,420,Yellow,White,Able Sisters,All Year,Yes,Simple,No
bottoms,No,420,Green,White,Able Sisters,All Year,No,Simple,No
bottoms,No,635,Purple,White,Labelle,All Year,No,Cool,No
bottoms,No,635,Black,White,Labelle,All Year,No,Cool,No
bottoms,No,635,Red,White,Labelle,All Year,No,Cool,No
bottoms,No,635,Blue,White,Labelle,All Year,No,Cool,No
bottoms,No,635,Orange,White,Labelle,All Year,No,Cool,No
bottoms,No,635,Pink,White,Labelle,All Year,No,Cool,No
bottoms,No,775,Purple,Purple,Labelle,All Year,No,Elegant,No
bottoms,No,775,Black,Black,Labelle,All Year,No,Elegant,No
bottoms,No,775,Red,Red,Labelle,All Year,No,Elegant,No
bottoms,No,775,Blue,Blue,Labelle,All Year,No,Elegant,No
bottoms,No,775,Yellow,Yellow,Labelle,All Year,No,Elegant,No
bottoms,No,775,Pink,Pink,Labelle,All Year,No,Elegant,No
bottoms,No,210,White,White,Able Sisters,Summer,Yes,Cute,No
bottoms,No,210,Black,Black,Able Sisters,Summer,No,Cute,No
bottoms,No,210,Green,Green,Able Sisters,Summer,No,Cute,No
bottoms,No,210,Pink,Pink,Able Sisters,Summer,No,Cute,No
bottoms,No,210,Light blue,Light blue,Able Sisters,Summer,No,Cute,No
bottoms,No,230,White,White,Able Sisters,Summer,No,Cute,No
bottoms,No,230,Pink,Pink,Able Sisters,Summer,No,Cute,No
bottoms,No,230,Green,Green,Able Sisters,Summer,No,Cute,No
bottoms,No,230,Beige,Beige,Able Sisters,Summer,No,Cute,No
bottoms,No,220,Light blue,Yellow,Able Sisters,Summer,No,Elegant,No
bottoms,No,220,White,Yellow,Able Sisters,Summer,No,Elegant,No
bottoms,No,220,Black,Yellow,Able Sisters,Summer,Yes,Elegant,No
bottoms,No,455,Brown,Brown,Able Sisters,All Year,No,Cool,No
bottoms,No,455,Gray,Black,Able Sisters,All Year,No,Cool,No
bottoms,No,455,Blue,Blue,Able Sisters,All Year,No,Cool,No
bottoms,No,455,Green,Green,Able Sisters,All Year,No,Cool,No
bottoms,No,455,Purple,Purple,Able Sisters,All Year,No,Cool,No
bottoms,No,455,Pink,Pink,Able Sisters,All Year,No,Cool,No
bottoms,No,390,Beige,Beige,Able Sisters,All Year,No,Simple,No
bottoms,No,390,Brown,Brown,Able Sisters,All Year,No,Simple,No
bottoms,No,390,Blue,Blue,Able Sisters,All Year,No,Simple,No
bottoms,No,390,Green,Green,Able Sisters,All Year,No,Simple,No
bottoms,No,390,Gray,Gray,Able Sisters,All Year,No,Simple,No
bottoms,No,390,Blue,Brown,Able Sisters,All Year,No,Simple,No
bottoms,No,390,Light blue,Brown,Able Sisters,All Year,No,Simple,No
bottoms,No,390,Blue,Brown,Able Sisters,All Year,No,Simple,No
bottoms,No,390,Black,Brown,Able Sisters,All Year,No,Simple,No
bottoms,No,390,White,Brown,Able Sisters,All Year,No,Simple,No
bottoms,No,362,Red,Blue,Able Sisters,All Year,No,Simple,No
bottoms,No,362,Green,Blue,Able Sisters,All Year,No,Simple,No
bottoms,No,362,Blue,Blue,Able Sisters,All Year,No,Simple,No
bottoms,No,362,Orange,Brown,Able Sisters,All Year,Yes,Simple,No
